ItemNumber,BrandName,QuantityBreak,CatalogPrice,StandardNetPrice,DiscountCode,AddColorPrice,AddColorNetPrice,AddColorDiscountCode,PriceMethod,Select an Option Below,PrintMethod,PricingKey,SetupChargeCatalogPrice,NetSetupCharge,SetupChargeDiscountCode
BTM04,Innovations,500,0.92,0.552,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTM04,Innovations,1000,0.82,0.492,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTM04,Innovations,2500,0.71,0.426,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTM04,Innovations,1,0.71,0.426,C,,,,50# Thickness,Order Sample,Random Sample,RS,,,
BTM05,Innovations,250,1.08,0.648,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTM05,Innovations,500,0.97,0.582,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTM05,Innovations,1000,0.87,0.522,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTM05,Innovations,2500,0.77,0.462,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTM05,Innovations,1,0.77,0.462,C,,,,50# Thickness,Order Sample,Random Sample,RS,,,
BTM06,Innovations,250,1.08,0.648,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTM06,Innovations,500,0.97,0.582,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTM06,Innovations,1000,0.87,0.522,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTM06,Innovations,2500,0.77,0.462,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTM06,Innovations,1,0.77,0.462,C,,,,50# Thickness,Order Sample,Random Sample,RS,,,
BTP01,Innovations,250,0.5,0.3,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTP01,Innovations,500,0.43,0.258,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTP01,Innovations,1000,0.39,0.234,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTP01,Innovations,2500,0.35,0.21,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTP01,Innovations,1,0.35,0.21,C,,,,50# Thickness,Order Sample,Random Sample,RS,,,
BTP02,Innovations,250,0.51,0.306,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTP02,Innovations,500,0.44,0.264,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTP02,Innovations,1000,0.4,0.24,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTP02,Innovations,2500,0.36,0.216,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTP02,Innovations,1,0.36,0.216,C,,,,50# Thickness,Order Sample,Random Sample,RS,,,
BTP03,Innovations,250,0.67,0.402,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTP03,Innovations,500,0.59,0.354,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTP03,Innovations,1000,0.53,0.318,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTP03,Innovations,2500,0.46,0.276,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTP03,Innovations,1,0.46,0.276,C,,,,50# Thickness,Order Sample,Random Sample,RS,,,
BTP04,Innovations,250,0.7,0.42,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTP04,Innovations,500,0.62,0.372,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTP04,Innovations,1000,0.55,0.33,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTP04,Innovations,2500,0.49,0.294,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTP04,Innovations,1,0.49,0.294,C,,,,50# Thickness,Order Sample,Random Sample,RS,,,
BTP05,Innovations,250,0.67,0.402,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTP05,Innovations,500,0.59,0.354,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTP05,Innovations,1000,0.53,0.318,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTP05,Innovations,2500,0.46,0.276,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTP05,Innovations,1,0.46,0.276,C,,,,50# Thickness,Order Sample,Random Sample,RS,,,
BTP06,Innovations,250,0.74,0.444,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTP06,Innovations,500,0.66,0.396,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTP06,Innovations,1000,0.6,0.36,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTP06,Innovations,2500,0.53,0.318,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTP06,Innovations,1,0.53,0.318,C,,,,50# Thickness,Order Sample,Random Sample,RS,,,
BTR02,Innovations,250,0.89,0.534,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTR02,Innovations,500,0.89,0.534,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTR02,Innovations,1000,0.89,0.534,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTR02,Innovations,2500,0.89,0.534,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTR02,Innovations,1,0.89,0.534,C,,,,50# Thickness,Order Sample,Random Sample,RS,,,
BTR04,Innovations,250,1.15,0.69,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTR04,Innovations,500,1.15,0.69,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTR04,Innovations,1000,1.15,0.69,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTR04,Innovations,2500,1.15,0.69,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTR04,Innovations,1,1.15,0.69,C,,,,50# Thickness,Order Sample,Random Sample,RS,,,
BTT01,Innovations,250,1.79,1.074,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTT01,Innovations,500,1.69,1.014,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTT01,Innovations,1000,1.59,0.954,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTT01,Innovations,2500,1.45,0.87,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTT01,Innovations,1,1.45,0.87,C,,,,50# Thickness,Order Sample,Random Sample,RS,,,
BTT02,Innovations,250,0.99,0.594,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTT02,Innovations,500,0.89,0.534,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTT02,Innovations,1000,0.85,0.51,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTT02,Innovations,2500,0.81,0.486,C,,,,50# Thickness,Order Without Logo,4 Color,50#,50,40,G
BTT02,Innovations,1,0.81,0.486,C,,,,50# Thickness,Order Sample,Random Sample,RS,,,
BV100,Perfect Line,250,0.48,0.288,C,0.3,0.24,G,1 Color 1 Location,Order Without Logo,See Price Method,P3,50,40,G
BV100,Perfect Line,500,0.48,0.288,C,0.3,0.24,G,1 Color 1 Location,Order Without Logo,See Price Method,P3,50,40,G
BV100,Perfect Line,1000,0.48,0.288,C,0.3,0.24,G,1 Color 1 Location,Order Without Logo,See Price Method,P3,50,40,G
BV100,Perfect Line,2500,0.48,0.288,C,0.3,0.24,G,1 Color 1 Location,Order Without Logo,See Price Method,P3,50,40,G
BV100,Perfect Line,5000,0.48,0.288,C,0.3,0.24,G,1 Color 1 Location,Order Without Logo,See Price Method,P3,50,40,G
BV100,Perfect Line,1,0.48,0.001,C,,,,1 Color 1 Location,Order Sample,Random Sample,RS,,,
BV100,Perfect Line,250,0.48,0.288,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
BV100,Perfect Line,500,0.48,0.288,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
BV100,Perfect Line,1000,0.48,0.288,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
BV100,Perfect Line,2500,0.48,0.288,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
BV100,Perfect Line,5000,0.48,0.288,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
CA100,Perfect Line,100,2.39,1.434,C,0.5,0.4,G,1 Color 1 Location,Order Without Logo,See Price Method,P1,50,40,G
CA100,Perfect Line,250,2.39,1.434,C,0.5,0.4,G,1 Color 1 Location,Order Without Logo,See Price Method,P1,50,40,G
CA100,Perfect Line,500,2.39,1.434,C,0.5,0.4,G,1 Color 1 Location,Order Without Logo,See Price Method,P1,50,40,G
CA100,Perfect Line,1000,2.39,1.434,C,0.5,0.4,G,1 Color 1 Location,Order Without Logo,See Price Method,P1,50,40,G
CA100,Perfect Line,2500,2.39,1.434,C,0.5,0.4,G,1 Color 1 Location,Order Without Logo,See Price Method,P1,50,40,G
CA100,Perfect Line,1,2.39,0.001,C,,,,1 Color 1 Location,Order Sample,Random Sample,RS,,,
CA100,Perfect Line,100,1.49,0.894,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
CA100,Perfect Line,250,1.49,0.894,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
CA100,Perfect Line,500,1.49,0.894,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
CA100,Perfect Line,1000,1.49,0.894,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
CA100,Perfect Line,2500,1.49,0.894,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
CA205,Perfect Line,500,0.29,0.174,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,P1,50,40,G
CA205,Perfect Line,1000,0.29,0.174,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,P1,50,40,G
CA205,Perfect Line,2500,0.29,0.174,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,P1,50,40,G
CA205,Perfect Line,5000,0.29,0.174,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,P1,50,40,G
CA205,Perfect Line,10000,0.29,0.174,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,P1,50,40,G
CA205,Perfect Line,1,0.29,0.001,C,,,,1 Color 1 Location,Order Sample,Random Sample,RS,,,
CA205,Perfect Line,500,0.29,0.174,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
CA205,Perfect Line,1000,0.29,0.174,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
CA205,Perfect Line,2500,0.29,0.174,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
CA205,Perfect Line,5000,0.29,0.174,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
CA205,Perfect Line,10000,0.29,0.174,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
CA300,Perfect Line,250,1.59,0.954,C,,,,Laser,Order Without Logo,See Price Method,PZ,50,40,G
CA300,Perfect Line,500,1.49,0.894,C,,,,Laser,Order Without Logo,See Price Method,PZ,50,40,G
CA300,Perfect Line,1000,1.39,0.834,C,,,,Laser,Order Without Logo,See Price Method,PZ,50,40,G
CA300,Perfect Line,2500,1.34,0.804,C,,,,Laser,Order Without Logo,See Price Method,PZ,50,40,G
CA300,Perfect Line,5000,1.29,0.774,C,,,,Laser,Order Without Logo,See Price Method,PZ,50,40,G
CA300,Perfect Line,250,1.29,0.774,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
CA300,Perfect Line,500,1.29,0.774,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
CA300,Perfect Line,1000,1.29,0.774,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
CA300,Perfect Line,2500,1.29,0.774,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
CA300,Perfect Line,5000,1.29,0.774,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
CA300,Perfect Line,1,1.29,0.001,C,,,,Laser,Order Sample,Random Sample,RS,,,
CA500,Perfect Line,250,0.72,0.432,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,P1,50,40,G
CA500,Perfect Line,500,0.72,0.432,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,P1,50,40,G
CA500,Perfect Line,1000,0.72,0.432,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,P1,50,40,G
CA500,Perfect Line,2500,0.72,0.432,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,P1,50,40,G
CA500,Perfect Line,5000,0.72,0.432,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,P1,50,40,G
CA500,Perfect Line,1,0.72,0.001,C,,,,1 Color 1 Location,Order Sample,Random Sample,RS,,,
CA500,Perfect Line,250,0.59,0.354,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
CA500,Perfect Line,500,0.59,0.354,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
CA500,Perfect Line,1000,0.59,0.354,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
CA500,Perfect Line,2500,0.59,0.354,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
CA500,Perfect Line,5000,0.59,0.354,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
CA700,Perfect Line,250,0.69,0.414,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,P1,50,40,G
CA700,Perfect Line,500,0.69,0.414,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,P1,50,40,G
CA700,Perfect Line,1000,0.69,0.414,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,P1,50,40,G
CA700,Perfect Line,2500,0.69,0.414,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,P1,50,40,G
CA700,Perfect Line,5000,0.69,0.414,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,P1,50,40,G
CA700,Perfect Line,1,0.69,0.001,C,,,,1 Color 1 Location,Order Sample,Random Sample,RS,,,
CA700,Perfect Line,250,0.49,0.294,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
CA700,Perfect Line,500,0.49,0.294,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
CA700,Perfect Line,1000,0.49,0.294,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
CA700,Perfect Line,2500,0.49,0.294,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
CA700,Perfect Line,5000,0.49,0.294,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
CB28,Perfect Line,200,2.49,1.494,C,0.3,0.24,G,1 Color 1 Location,Order Without Logo,See Price Method,P2,50,40,G
CB28,Perfect Line,400,2.09,1.254,C,0.3,0.24,G,1 Color 1 Location,Order Without Logo,See Price Method,P2,50,40,G
CB28,Perfect Line,600,1.99,1.194,C,0.3,0.24,G,1 Color 1 Location,Order Without Logo,See Price Method,P2,50,40,G
CB28,Perfect Line,1200,1.79,1.074,C,0.3,0.24,G,1 Color 1 Location,Order Without Logo,See Price Method,P2,50,40,G
CB28,Perfect Line,2400,1.59,0.954,C,0.3,0.24,G,1 Color 1 Location,Order Without Logo,See Price Method,P2,50,40,G
CB28,Perfect Line,1,1.59,0.001,C,,,,1 Color 1 Location,Order Sample,Random Sample,RS,,,
CB28,Perfect Line,200,1.59,0.954,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
CB28,Perfect Line,400,1.59,0.954,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
CB28,Perfect Line,600,1.59,0.954,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
CB28,Perfect Line,1200,1.59,0.954,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
CB28,Perfect Line,2400,1.59,0.954,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
CBC6CND,The 1919 Candy Company,25,5.58,3.348,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
CBC6CND,The 1919 Candy Company,50,4.61,2.766,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
CBC6CND,The 1919 Candy Company,100,4.15,2.49,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
CBC6CND,The 1919 Candy Company,250,3.89,2.334,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
CBC6CND,The 1919 Candy Company,1,3.89,2.334,C,,,,4 Color Process Label,Order Sample,Random Sample,RS,,,
CC10,Perfect Line,300,0.12,0.072,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
CC10,Perfect Line,600,0.12,0.072,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
CC10,Perfect Line,1200,0.12,0.072,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
CC10,Perfect Line,2400,0.12,0.072,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
CC10,Perfect Line,4800,0.12,0.072,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
CCTL,The 1919 Candy Company,12,75.98,45.588,C,,,,RFL Thickness,Order Without Logo,1 Color Foil Print,RFL,50,40,G
CCTL,The 1919 Candy Company,24,74.98,44.988,C,,,,RFL Thickness,Order Without Logo,1 Color Foil Print,RFL,50,40,G
CCTL,The 1919 Candy Company,50,73.98,44.388,C,,,,RFL Thickness,Order Without Logo,1 Color Foil Print,RFL,50,40,G
CCTL,The 1919 Candy Company,100,72.98,43.788,C,,,,RFL Thickness,Order Without Logo,1 Color Foil Print,RFL,50,40,G
CCTL,The 1919 Candy Company,1,72.98,43.788,C,,,,RFL Thickness,Order Sample,Random Sample,RS,,,
CCTM,The 1919 Candy Company,12,50.98,30.588,C,,,,RFL Thickness,Order Without Logo,1 Color Foil Print,RFL,50,40,G
CCTM,The 1919 Candy Company,24,49.98,29.988,C,,,,RFL Thickness,Order Without Logo,1 Color Foil Print,RFL,50,40,G
CCTM,The 1919 Candy Company,50,48.98,29.388,C,,,,RFL Thickness,Order Without Logo,1 Color Foil Print,RFL,50,40,G
CCTM,The 1919 Candy Company,100,47.98,28.788,C,,,,RFL Thickness,Order Without Logo,1 Color Foil Print,RFL,50,40,G
CCTM,The 1919 Candy Company,1,47.98,28.788,C,,,,RFL Thickness,Order Sample,Random Sample,RS,,,
CCW12,Perfect Line,50,4.29,2.574,C,,,,20# Thickness,Order Without Logo,4 Color Process,20#,50,40,G
CCW12,Perfect Line,100,4.29,2.574,C,,,,20# Thickness,Order Without Logo,4 Color Process,20#,50,40,G
CCW12,Perfect Line,250,4.29,2.574,C,,,,20# Thickness,Order Without Logo,4 Color Process,20#,50,40,G
CCW12,Perfect Line,500,4.29,2.574,C,,,,20# Thickness,Order Without Logo,4 Color Process,20#,50,40,G
CCW12,Perfect Line,1000,4.29,2.574,C,,,,20# Thickness,Order Without Logo,4 Color Process,20#,50,40,G
CCW12,Perfect Line,1,4.29,0.001,C,,,,20# Thickness,Order Sample,Random Sample,RS,,,
CCW16,Perfect Line,50,4.89,2.934,C,,,,20# Thickness,Order Without Logo,4 Color Process,20#,50,40,G
CCW16,Perfect Line,100,4.89,2.934,C,,,,20# Thickness,Order Without Logo,4 Color Process,20#,50,40,G
CCW16,Perfect Line,250,4.89,2.934,C,,,,20# Thickness,Order Without Logo,4 Color Process,20#,50,40,G
CCW16,Perfect Line,500,4.89,2.934,C,,,,20# Thickness,Order Without Logo,4 Color Process,20#,50,40,G
CCW16,Perfect Line,1000,4.89,2.934,C,,,,20# Thickness,Order Without Logo,4 Color Process,20#,50,40,G
CCW16,Perfect Line,1,4.89,0.001,C,,,,20# Thickness,Order Sample,Random Sample,RS,,,
CCZ01,Magnet LLC,500,0.48,0.288,C,,,,4ML Thickness,Order Without Logo,4 Color,4ML,,,
CCZ01,Magnet LLC,1000,0.44,0.264,C,,,,4ML Thickness,Order Without Logo,4 Color,4ML,,,
CCZ01,Magnet LLC,2500,0.4,0.24,C,,,,4ML Thickness,Order Without Logo,4 Color,4ML,,,
CCZ01,Magnet LLC,5000,0.39,0.234,C,,,,4ML Thickness,Order Without Logo,4 Color,4ML,,,
CCZ01,Magnet LLC,10000,0.38,0.228,C,,,,4ML Thickness,Order Without Logo,4 Color,4ML,,,
CCZ01,Magnet LLC,1,0.38,0.001,C,,,,4ML Thickness,Order Sample,Random Sample,RS,,,
CCZ02,Magnet LLC,500,0.48,0.288,C,,,,4ML Thickness,Order Without Logo,4 Color,4ML,,,
CCZ02,Magnet LLC,1000,0.44,0.264,C,,,,4ML Thickness,Order Without Logo,4 Color,4ML,,,
CCZ02,Magnet LLC,2500,0.4,0.24,C,,,,4ML Thickness,Order Without Logo,4 Color,4ML,,,
CCZ02,Magnet LLC,5000,0.39,0.234,C,,,,4ML Thickness,Order Without Logo,4 Color,4ML,,,
CCZ02,Magnet LLC,10000,0.38,0.228,C,,,,4ML Thickness,Order Without Logo,4 Color,4ML,,,
CCZ02,Magnet LLC,1,0.38,0.001,C,,,,4ML Thickness,Order Sample,Random Sample,RS,,,
CCZ03,Magnet LLC,500,0.48,0.288,C,,,,4ML Thickness,Order Without Logo,4 Color,4ML,,,
CCZ03,Magnet LLC,1000,0.44,0.264,C,,,,4ML Thickness,Order Without Logo,4 Color,4ML,,,
CCZ03,Magnet LLC,2500,0.4,0.24,C,,,,4ML Thickness,Order Without Logo,4 Color,4ML,,,
CCZ03,Magnet LLC,5000,0.39,0.234,C,,,,4ML Thickness,Order Without Logo,4 Color,4ML,,,
CCZ03,Magnet LLC,10000,0.38,0.228,C,,,,4ML Thickness,Order Without Logo,4 Color,4ML,,,
CCZ03,Magnet LLC,1,0.38,0.001,C,,,,4ML Thickness,Order Sample,Random Sample,RS,,,
CCZ04,Magnet LLC,500,0.31,0.186,C,,,,4ML Thickness,Order Without Logo,4 Color,4ML,,,
CCZ04,Magnet LLC,1000,0.26,0.156,C,,,,4ML Thickness,Order Without Logo,4 Color,4ML,,,
CCZ04,Magnet LLC,2500,0.22,0.132,C,,,,4ML Thickness,Order Without Logo,4 Color,4ML,,,
CCZ04,Magnet LLC,5000,0.21,0.126,C,,,,4ML Thickness,Order Without Logo,4 Color,4ML,,,
CCZ04,Magnet LLC,10000,0.2,0.12,C,,,,4ML Thickness,Order Without Logo,4 Color,4ML,,,
CCZ04,Magnet LLC,1,0.2,0.001,C,,,,4ML Thickness,Order Sample,Random Sample,RS,,,
CCZ06,Magnet LLC,500,0.4,0.24,C,,,,4ML Thickness,Order Without Logo,4 Color,4ML,,,
CCZ06,Magnet LLC,1000,0.34,0.204,C,,,,4ML Thickness,Order Without Logo,4 Color,4ML,,,
CCZ06,Magnet LLC,2500,0.3,0.18,C,,,,4ML Thickness,Order Without Logo,4 Color,4ML,,,
CCZ06,Magnet LLC,5000,0.29,0.174,C,,,,4ML Thickness,Order Without Logo,4 Color,4ML,,,
CCZ06,Magnet LLC,10000,0.28,0.168,C,,,,4ML Thickness,Order Without Logo,4 Color,4ML,,,
CCZ06,Magnet LLC,1,0.28,0.001,C,,,,4ML Thickness,Order Sample,Random Sample,RS,,,
CD04,Innovations,100,0.99,0.594,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
CD04,Innovations,250,0.99,0.594,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
CD04,Innovations,500,0.99,0.594,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
CD04,Innovations,1000,0.99,0.594,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
CD04,Innovations,2500,0.99,0.594,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
CD04,Innovations,1,0.99,0.594,C,,,,1 Color 1 Location,Order Sample,Random Sample,RS,,,
CD04,Innovations,100,0.79,0.474,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
CD04,Innovations,250,0.79,0.474,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
CD04,Innovations,500,0.79,0.474,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
CD04,Innovations,1000,0.79,0.474,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
CD04,Innovations,2500,0.79,0.474,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
CD06,Innovations,250,0.79,0.474,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
CD06,Innovations,500,0.79,0.474,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
