"ItemNumber","BrandName","PriceMethod","PricingKey","MaxNumSpotColors","stock_pms_swatch","stock_pms"
"PRF-6070","Perfect Line","1 Color 1 Location","P3","3","<img src ="" pantonepurple.gif "" alt ="" Purple ""  /> Purple (Pantone Purple)","Purple (Pantone Purple)"
"PRF-6070","Perfect Line","1 Color 1 Location","P3","3","<img src ="" reflexblue.gif "" alt ="" Reflex Blue ""  /> Reflex Blue (Reflex Blue)","Reflex Blue (Reflex Blue)"
"PRF-6070","Perfect Line","1 Color 1 Location","P3","3","<img src ="" rhodared.gif "" alt ="" Rhodamine Red ""  /> Rhodamine Red (Rhodamine Red)","Rhodamine Red (Rhodamine Red)"
"PRF-6070","Perfect Line","1 Color 1 Location","P3","3","<img src ="" 286royal.gif "" alt ="" Royal Blue ""  /> Royal Blue (PMS286)","Royal Blue (PMS286)"
"PRF-6070","Perfect Line","1 Color 1 Location","P3","3","<img src ="" rubinered.gif "" alt ="" Rubine Red ""  /> Rubine Red (Rubine Red)","Rubine Red (Rubine Red)"
"PRF-6070","Perfect Line","1 Color 1 Location","P3","3","<img src ="" 4665tan.gif "" alt ="" Tan ""  /> Tan (PMS4665)","Tan (PMS4665)"
"PRF-6070","Perfect Line","1 Color 1 Location","P3","3","<img src ="" 321teal.gif "" alt ="" Teal ""  /> Teal (PMS321)","Teal (PMS321)"
"PRF-6070","Perfect Line","1 Color 1 Location","P3","3","<img src ="" pantoneviolet.gif "" alt ="" Violet ""  /> Violet (Pantone Violet)","Violet (Pantone Violet)"
"PRF-6070","Perfect Line","1 Color 1 Location","P3","3","<img src ="" warmred.gif "" alt ="" Warm Red ""  /> Warm Red (Warm Red)","Warm Red (Warm Red)"
"PRF-6070","Perfect Line","1 Color 1 Location","P3","3","<img src ="" white.gif "" alt ="" White ""  /> White (White)","White (White)"
"PRF-6070","Perfect Line","1 Color 1 Location","P3","3","<img src ="" yellow.gif "" alt ="" Yellow ""  /> Yellow (Pantone Yellow)","Yellow (Pantone Yellow)"
"PRF-F100","Perfect Line","1 Color 1 Location","P1","2","<img src ="" 185red.gif "" alt ="" 185 Red ""  /> 185 Red (PMS185)","185 Red (PMS185)"
"PRF-F100","Perfect Line","1 Color 1 Location","P1","2","<img src ="" 186red.gif "" alt ="" 186 Red ""  /> 186 Red (PMS186)","186 Red (PMS186)"
"PRF-F100","Perfect Line","1 Color 1 Location","P1","2","<img src ="" 189pink.gif "" alt ="" 189 Pink ""  /> 189 Pink (PMS189)","189 Pink (PMS189)"
"PRF-F100","Perfect Line","1 Color 1 Location","P1","2","<img src ="" 211pink.gif "" alt ="" 211 Pink ""  /> 211 Pink (PMS211)","211 Pink (PMS211)"
"PRF-F100","Perfect Line","1 Color 1 Location","P1","2","<img src ="" 300blue.gif "" alt ="" 300 Blue ""  /> 300 Blue (PMS300)","300 Blue (PMS300)"
"PRF-F100","Perfect Line","1 Color 1 Location","P1","2","<img src ="" brown.gif "" alt ="" 469 Brown ""  /> 469 Brown (PMS469)","469 Brown (PMS469)"
"PRF-F100","Perfect Line","1 Color 1 Location","P1","2","<img src ="" 478brown.gif "" alt ="" 478 Brown ""  /> 478 Brown (PMS478)","478 Brown (PMS478)"
"PRF-F100","Perfect Line","1 Color 1 Location","P1","2","<img src ="" red.gif "" alt ="" 485 Red ""  /> 485 Red (PMS485)","485 Red (PMS485)"
"PRF-F100","Perfect Line","1 Color 1 Location","P1","2","<img src ="" black.gif "" alt ="" Black ""  /> Black (Pantone Black)","Black (Pantone Black)"
"PRF-F100","Perfect Line","1 Color 1 Location","P1","2","<img src ="" burgundy.gif "" alt ="" Burgundy ""  /> Burgundy (PMS202)","Burgundy (PMS202)"
"PRF-F100","Perfect Line","1 Color 1 Location","P1","2","<img src ="" 281navy.gif "" alt ="" Dark Blue/Navy ""  /> Dark Blue/Navy (PMS281)","Dark Blue/Navy (PMS281)"
"PRF-F100","Perfect Line","1 Color 1 Location","P1","2","<img src ="" 350forest.gif "" alt ="" Forest Green ""  /> Forest Green (PMS350)","Forest Green (PMS350)"
"PRF-F100","Perfect Line","1 Color 1 Location","P1","2","<img src ="" 123gold.gif "" alt ="" Gold ""  /> Gold (PMS123)","Gold (PMS123)"
"PRF-F100","Perfect Line","1 Color 1 Location","P1","2","<img src ="" 423gray.gif "" alt ="" Gray ""  /> Gray (PMS423)","Gray (PMS423)"
"PRF-F100","Perfect Line","1 Color 1 Location","P1","2","<img src ="" 348kelly.gif "" alt ="" Kelly Green ""  /> Kelly Green (PMS348)","Kelly Green (PMS348)"
"PRF-F100","Perfect Line","1 Color 1 Location","P1","2","<img src ="" 292ltblue.gif "" alt ="" Light Blue ""  /> Light Blue (PMS292)","Light Blue (PMS292)"
"PRF-F100","Perfect Line","1 Color 1 Location","P1","2","<img src ="" 376lime.gif "" alt ="" Lime Green ""  /> Lime Green (PMS376)","Lime Green (PMS376)"
"PRF-F100","Perfect Line","1 Color 1 Location","P1","2","<img src ="" 285blue.gif "" alt ="" Medium Blue ""  /> Medium Blue (PMS285)","Medium Blue (PMS285)"
"PRF-F100","Perfect Line","1 Color 1 Location","P1","2","<img src ="" pantoneorange.gif "" alt ="" Orange ""  /> Orange (Pantone Orange)","Orange (Pantone Orange)"
"PRF-F100","Perfect Line","1 Color 1 Location","P1","2","<img src ="" processblue.gif "" alt ="" Process Blue ""  /> Process Blue (Process Blue)","Process Blue (Process Blue)"
"PRF-F100","Perfect Line","1 Color 1 Location","P1","2","<img src ="" pantonepurple.gif "" alt ="" Purple ""  /> Purple (Pantone Purple)","Purple (Pantone Purple)"
"PRF-F100","Perfect Line","1 Color 1 Location","P1","2","<img src ="" reflexblue.gif "" alt ="" Reflex Blue ""  /> Reflex Blue (Reflex Blue)","Reflex Blue (Reflex Blue)"
"PRF-F100","Perfect Line","1 Color 1 Location","P1","2","<img src ="" rhodared.gif "" alt ="" Rhodamine Red ""  /> Rhodamine Red (Rhodamine Red)","Rhodamine Red (Rhodamine Red)"
"PRF-F100","Perfect Line","1 Color 1 Location","P1","2","<img src ="" 286royal.gif "" alt ="" Royal Blue ""  /> Royal Blue (PMS286)","Royal Blue (PMS286)"
"PRF-F100","Perfect Line","1 Color 1 Location","P1","2","<img src ="" rubinered.gif "" alt ="" Rubine Red ""  /> Rubine Red (Rubine Red)","Rubine Red (Rubine Red)"
"PRF-F100","Perfect Line","1 Color 1 Location","P1","2","<img src ="" 4665tan.gif "" alt ="" Tan ""  /> Tan (PMS4665)","Tan (PMS4665)"
"PRF-F100","Perfect Line","1 Color 1 Location","P1","2","<img src ="" 321teal.gif "" alt ="" Teal ""  /> Teal (PMS321)","Teal (PMS321)"
"PRF-F100","Perfect Line","1 Color 1 Location","P1","2","<img src ="" pantoneviolet.gif "" alt ="" Violet ""  /> Violet (Pantone Violet)","Violet (Pantone Violet)"
"PRF-F100","Perfect Line","1 Color 1 Location","P1","2","<img src ="" warmred.gif "" alt ="" Warm Red ""  /> Warm Red (Warm Red)","Warm Red (Warm Red)"
"PRF-F100","Perfect Line","1 Color 1 Location","P1","2","<img src ="" white.gif "" alt ="" White ""  /> White (White)","White (White)"
"PRF-F100","Perfect Line","1 Color 1 Location","P1","2","<img src ="" yellow.gif "" alt ="" Yellow ""  /> Yellow (Pantone Yellow)","Yellow (Pantone Yellow)"
"PS100","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 185red.gif "" alt ="" 185 Red ""  /> 185 Red (PMS185)","185 Red (PMS185)"
"PS100","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 186red.gif "" alt ="" 186 Red ""  /> 186 Red (PMS186)","186 Red (PMS186)"
"PS100","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 189pink.gif "" alt ="" 189 Pink ""  /> 189 Pink (PMS189)","189 Pink (PMS189)"
"PS100","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 211pink.gif "" alt ="" 211 Pink ""  /> 211 Pink (PMS211)","211 Pink (PMS211)"
"PS100","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 300blue.gif "" alt ="" 300 Blue ""  /> 300 Blue (PMS300)","300 Blue (PMS300)"
"PS100","Perfect Line","1 Color 1 Location","P1","3","<img src ="" brown.gif "" alt ="" 469 Brown ""  /> 469 Brown (PMS469)","469 Brown (PMS469)"
"PS100","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 478brown.gif "" alt ="" 478 Brown ""  /> 478 Brown (PMS478)","478 Brown (PMS478)"
"PS100","Perfect Line","1 Color 1 Location","P1","3","<img src ="" red.gif "" alt ="" 485 Red ""  /> 485 Red (PMS485)","485 Red (PMS485)"
"PS100","Perfect Line","1 Color 1 Location","P1","3","<img src ="" black.gif "" alt ="" Black ""  /> Black (Pantone Black)","Black (Pantone Black)"
"PS100","Perfect Line","1 Color 1 Location","P1","3","<img src ="" burgundy.gif "" alt ="" Burgundy ""  /> Burgundy (PMS202)","Burgundy (PMS202)"
"PS100","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 281navy.gif "" alt ="" Dark Blue/Navy ""  /> Dark Blue/Navy (PMS281)","Dark Blue/Navy (PMS281)"
"PS100","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 350forest.gif "" alt ="" Forest Green ""  /> Forest Green (PMS350)","Forest Green (PMS350)"
"PS100","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 123gold.gif "" alt ="" Gold ""  /> Gold (PMS123)","Gold (PMS123)"
"PS100","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 423gray.gif "" alt ="" Gray ""  /> Gray (PMS423)","Gray (PMS423)"
"PS100","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 348kelly.gif "" alt ="" Kelly Green ""  /> Kelly Green (PMS348)","Kelly Green (PMS348)"
"PS100","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 292ltblue.gif "" alt ="" Light Blue ""  /> Light Blue (PMS292)","Light Blue (PMS292)"
"PS100","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 376lime.gif "" alt ="" Lime Green ""  /> Lime Green (PMS376)","Lime Green (PMS376)"
"PS100","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 285blue.gif "" alt ="" Medium Blue ""  /> Medium Blue (PMS285)","Medium Blue (PMS285)"
"PS100","Perfect Line","1 Color 1 Location","P1","3","<img src ="" pantoneorange.gif "" alt ="" Orange ""  /> Orange (Pantone Orange)","Orange (Pantone Orange)"
"PS100","Perfect Line","1 Color 1 Location","P1","3","<img src ="" processblue.gif "" alt ="" Process Blue ""  /> Process Blue (Process Blue)","Process Blue (Process Blue)"
"PS100","Perfect Line","1 Color 1 Location","P1","3","<img src ="" pantonepurple.gif "" alt ="" Purple ""  /> Purple (Pantone Purple)","Purple (Pantone Purple)"
"PS100","Perfect Line","1 Color 1 Location","P1","3","<img src ="" reflexblue.gif "" alt ="" Reflex Blue ""  /> Reflex Blue (Reflex Blue)","Reflex Blue (Reflex Blue)"
"PS100","Perfect Line","1 Color 1 Location","P1","3","<img src ="" rhodared.gif "" alt ="" Rhodamine Red ""  /> Rhodamine Red (Rhodamine Red)","Rhodamine Red (Rhodamine Red)"
"PS100","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 286royal.gif "" alt ="" Royal Blue ""  /> Royal Blue (PMS286)","Royal Blue (PMS286)"
"PS100","Perfect Line","1 Color 1 Location","P1","3","<img src ="" rubinered.gif "" alt ="" Rubine Red ""  /> Rubine Red (Rubine Red)","Rubine Red (Rubine Red)"
"PS100","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 4665tan.gif "" alt ="" Tan ""  /> Tan (PMS4665)","Tan (PMS4665)"
"PS100","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 321teal.gif "" alt ="" Teal ""  /> Teal (PMS321)","Teal (PMS321)"
"PS100","Perfect Line","1 Color 1 Location","P1","3","<img src ="" pantoneviolet.gif "" alt ="" Violet ""  /> Violet (Pantone Violet)","Violet (Pantone Violet)"
"PS100","Perfect Line","1 Color 1 Location","P1","3","<img src ="" warmred.gif "" alt ="" Warm Red ""  /> Warm Red (Warm Red)","Warm Red (Warm Red)"
"PS100","Perfect Line","1 Color 1 Location","P1","3","<img src ="" white.gif "" alt ="" White ""  /> White (White)","White (White)"
"PS100","Perfect Line","1 Color 1 Location","P1","3","<img src ="" yellow.gif "" alt ="" Yellow ""  /> Yellow (Pantone Yellow)","Yellow (Pantone Yellow)"
"PST6","Innovations","1 Color 1 Location","PP","3","<img src ="" black.gif "" alt ="" Black ""  /> Black (Pantone Black)","Black (Pantone Black)"
"PST6","Innovations","1 Color 1 Location","PP","3","<img src ="" brown.gif "" alt ="" Brown ""  /> Brown (PMS469)","Brown (PMS469)"
"PST6","Innovations","1 Color 1 Location","PP","3","<img src ="" burgundy.gif "" alt ="" Burgundy ""  /> Burgundy (PMS202)","Burgundy (PMS202)"
"PST6","Innovations","1 Color 1 Location","PP","3","<img src ="" navy.gif "" alt ="" Dark Blue/Navy ""  /> Dark Blue/Navy (PMS281)","Dark Blue/Navy (PMS281)"
"PST6","Innovations","1 Color 1 Location","PP","3","<img src ="" darkgreen.gif "" alt ="" Dark Green ""  /> Dark Green (PMS349)","Dark Green (PMS349)"
"PST6","Innovations","1 Color 1 Location","PP","3","<img src ="" gray.gif "" alt ="" Gray ""  /> Gray (PMS430)","Gray (PMS430)"
"PST6","Innovations","1 Color 1 Location","PP","3","<img src ="" green.gif "" alt ="" Green ""  /> Green (PMS347)","Green (PMS347)"
"PST6","Innovations","1 Color 1 Location","PP","3","<img src ="" lightblue.gif "" alt ="" Light Blue ""  /> Light Blue (Process Blue)","Light Blue (Process Blue)"
"PST6","Innovations","1 Color 1 Location","PP","3","<img src ="" mediumblue.gif "" alt ="" Medium Blue ""  /> Medium Blue (Reflex Blue)","Medium Blue (Reflex Blue)"
"PST6","Innovations","1 Color 1 Location","PP","3","<img src ="" orange.gif "" alt ="" Orange ""  /> Orange (PMS165)","Orange (PMS165)"
"PST6","Innovations","1 Color 1 Location","PP","3","<img src ="" pink.gif "" alt ="" Pink ""  /> Pink (PMS230)","Pink (PMS230)"
"PST6","Innovations","1 Color 1 Location","PP","3","<img src ="" purple.gif "" alt ="" Purple ""  /> Purple (PMS266)","Purple (PMS266)"
"PST6","Innovations","1 Color 1 Location","PP","3","<img src ="" red.gif "" alt ="" Red ""  /> Red (PMS485)","Red (PMS485)"
"PST6","Innovations","1 Color 1 Location","PP","3","<img src ="" teal.gif "" alt ="" Teal ""  /> Teal (PMS320)","Teal (PMS320)"
"PST6","Innovations","1 Color 1 Location","PP","3","<img src ="" white.gif "" alt ="" White ""  /> White (White)","White (White)"
"PST6","Innovations","1 Color 1 Location","PP","3","<img src ="" yellow.gif "" alt ="" Yellow ""  /> Yellow (Pantone Yellow)","Yellow (Pantone Yellow)"
"PVBH","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 185red.gif "" alt ="" 185 Red ""  /> 185 Red (PMS185)","185 Red (PMS185)"
"PVBH","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 186red.gif "" alt ="" 186 Red ""  /> 186 Red (PMS186)","186 Red (PMS186)"
"PVBH","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 189pink.gif "" alt ="" 189 Pink ""  /> 189 Pink (PMS189)","189 Pink (PMS189)"
"PVBH","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 211pink.gif "" alt ="" 211 Pink ""  /> 211 Pink (PMS211)","211 Pink (PMS211)"
"PVBH","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 300blue.gif "" alt ="" 300 Blue ""  /> 300 Blue (PMS300)","300 Blue (PMS300)"
"PVBH","Perfect Line","1 Color 1 Location","P1","3","<img src ="" brown.gif "" alt ="" 469 Brown ""  /> 469 Brown (PMS469)","469 Brown (PMS469)"
"PVBH","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 478brown.gif "" alt ="" 478 Brown ""  /> 478 Brown (PMS478)","478 Brown (PMS478)"
"PVBH","Perfect Line","1 Color 1 Location","P1","3","<img src ="" red.gif "" alt ="" 485 Red ""  /> 485 Red (PMS485)","485 Red (PMS485)"
"PVBH","Perfect Line","1 Color 1 Location","P1","3","<img src ="" black.gif "" alt ="" Black ""  /> Black (Pantone Black)","Black (Pantone Black)"
"PVBH","Perfect Line","1 Color 1 Location","P1","3","<img src ="" burgundy.gif "" alt ="" Burgundy ""  /> Burgundy (PMS202)","Burgundy (PMS202)"
"PVBH","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 281navy.gif "" alt ="" Dark Blue/Navy ""  /> Dark Blue/Navy (PMS281)","Dark Blue/Navy (PMS281)"
"PVBH","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 350forest.gif "" alt ="" Forest Green ""  /> Forest Green (PMS350)","Forest Green (PMS350)"
"PVBH","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 123gold.gif "" alt ="" Gold ""  /> Gold (PMS123)","Gold (PMS123)"
"PVBH","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 423gray.gif "" alt ="" Gray ""  /> Gray (PMS423)","Gray (PMS423)"
"PVBH","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 348kelly.gif "" alt ="" Kelly Green ""  /> Kelly Green (PMS348)","Kelly Green (PMS348)"
"PVBH","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 292ltblue.gif "" alt ="" Light Blue ""  /> Light Blue (PMS292)","Light Blue (PMS292)"
"PVBH","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 376lime.gif "" alt ="" Lime Green ""  /> Lime Green (PMS376)","Lime Green (PMS376)"
"PVBH","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 285blue.gif "" alt ="" Medium Blue ""  /> Medium Blue (PMS285)","Medium Blue (PMS285)"
"PVBH","Perfect Line","1 Color 1 Location","P1","3","<img src ="" pantoneorange.gif "" alt ="" Orange ""  /> Orange (Pantone Orange)","Orange (Pantone Orange)"
"PVBH","Perfect Line","1 Color 1 Location","P1","3","<img src ="" processblue.gif "" alt ="" Process Blue ""  /> Process Blue (Process Blue)","Process Blue (Process Blue)"
"PVBH","Perfect Line","1 Color 1 Location","P1","3","<img src ="" pantonepurple.gif "" alt ="" Purple ""  /> Purple (Pantone Purple)","Purple (Pantone Purple)"
"PVBH","Perfect Line","1 Color 1 Location","P1","3","<img src ="" reflexblue.gif "" alt ="" Reflex Blue ""  /> Reflex Blue (Reflex Blue)","Reflex Blue (Reflex Blue)"
"PVBH","Perfect Line","1 Color 1 Location","P1","3","<img src ="" rhodared.gif "" alt ="" Rhodamine Red ""  /> Rhodamine Red (Rhodamine Red)","Rhodamine Red (Rhodamine Red)"
"PVBH","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 286royal.gif "" alt ="" Royal Blue ""  /> Royal Blue (PMS286)","Royal Blue (PMS286)"
"PVBH","Perfect Line","1 Color 1 Location","P1","3","<img src ="" rubinered.gif "" alt ="" Rubine Red ""  /> Rubine Red (Rubine Red)","Rubine Red (Rubine Red)"
"PVBH","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 4665tan.gif "" alt ="" Tan ""  /> Tan (PMS4665)","Tan (PMS4665)"
"PVBH","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 321teal.gif "" alt ="" Teal ""  /> Teal (PMS321)","Teal (PMS321)"
"PVBH","Perfect Line","1 Color 1 Location","P1","3","<img src ="" pantoneviolet.gif "" alt ="" Violet ""  /> Violet (Pantone Violet)","Violet (Pantone Violet)"
"PVBH","Perfect Line","1 Color 1 Location","P1","3","<img src ="" warmred.gif "" alt ="" Warm Red ""  /> Warm Red (Warm Red)","Warm Red (Warm Red)"
"PVBH","Perfect Line","1 Color 1 Location","P1","3","<img src ="" white.gif "" alt ="" White ""  /> White (White)","White (White)"
"PVBH","Perfect Line","1 Color 1 Location","P1","3","<img src ="" yellow.gif "" alt ="" Yellow ""  /> Yellow (Pantone Yellow)","Yellow (Pantone Yellow)"
"PVSQ","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 185red.gif "" alt ="" 185 Red ""  /> 185 Red (PMS185)","185 Red (PMS185)"
"PVSQ","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 186red.gif "" alt ="" 186 Red ""  /> 186 Red (PMS186)","186 Red (PMS186)"
"PVSQ","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 189pink.gif "" alt ="" 189 Pink ""  /> 189 Pink (PMS189)","189 Pink (PMS189)"
"PVSQ","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 211pink.gif "" alt ="" 211 Pink ""  /> 211 Pink (PMS211)","211 Pink (PMS211)"
"PVSQ","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 300blue.gif "" alt ="" 300 Blue ""  /> 300 Blue (PMS300)","300 Blue (PMS300)"
"PVSQ","Perfect Line","1 Color 1 Location","P1","3","<img src ="" brown.gif "" alt ="" 469 Brown ""  /> 469 Brown (PMS469)","469 Brown (PMS469)"
"PVSQ","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 478brown.gif "" alt ="" 478 Brown ""  /> 478 Brown (PMS478)","478 Brown (PMS478)"
"PVSQ","Perfect Line","1 Color 1 Location","P1","3","<img src ="" red.gif "" alt ="" 485 Red ""  /> 485 Red (PMS485)","485 Red (PMS485)"
"PVSQ","Perfect Line","1 Color 1 Location","P1","3","<img src ="" black.gif "" alt ="" Black ""  /> Black (Pantone Black)","Black (Pantone Black)"
"PVSQ","Perfect Line","1 Color 1 Location","P1","3","<img src ="" burgundy.gif "" alt ="" Burgundy ""  /> Burgundy (PMS202)","Burgundy (PMS202)"
"PVSQ","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 281navy.gif "" alt ="" Dark Blue/Navy ""  /> Dark Blue/Navy (PMS281)","Dark Blue/Navy (PMS281)"
"PVSQ","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 350forest.gif "" alt ="" Forest Green ""  /> Forest Green (PMS350)","Forest Green (PMS350)"
"PVSQ","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 123gold.gif "" alt ="" Gold ""  /> Gold (PMS123)","Gold (PMS123)"
"PVSQ","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 423gray.gif "" alt ="" Gray ""  /> Gray (PMS423)","Gray (PMS423)"
"PVSQ","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 348kelly.gif "" alt ="" Kelly Green ""  /> Kelly Green (PMS348)","Kelly Green (PMS348)"
"PVSQ","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 292ltblue.gif "" alt ="" Light Blue ""  /> Light Blue (PMS292)","Light Blue (PMS292)"
"PVSQ","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 376lime.gif "" alt ="" Lime Green ""  /> Lime Green (PMS376)","Lime Green (PMS376)"
"PVSQ","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 285blue.gif "" alt ="" Medium Blue ""  /> Medium Blue (PMS285)","Medium Blue (PMS285)"
"PVSQ","Perfect Line","1 Color 1 Location","P1","3","<img src ="" pantoneorange.gif "" alt ="" Orange ""  /> Orange (Pantone Orange)","Orange (Pantone Orange)"
"PVSQ","Perfect Line","1 Color 1 Location","P1","3","<img src ="" processblue.gif "" alt ="" Process Blue ""  /> Process Blue (Process Blue)","Process Blue (Process Blue)"
"PVSQ","Perfect Line","1 Color 1 Location","P1","3","<img src ="" pantonepurple.gif "" alt ="" Purple ""  /> Purple (Pantone Purple)","Purple (Pantone Purple)"
"PVSQ","Perfect Line","1 Color 1 Location","P1","3","<img src ="" reflexblue.gif "" alt ="" Reflex Blue ""  /> Reflex Blue (Reflex Blue)","Reflex Blue (Reflex Blue)"
"PVSQ","Perfect Line","1 Color 1 Location","P1","3","<img src ="" rhodared.gif "" alt ="" Rhodamine Red ""  /> Rhodamine Red (Rhodamine Red)","Rhodamine Red (Rhodamine Red)"
"PVSQ","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 286royal.gif "" alt ="" Royal Blue ""  /> Royal Blue (PMS286)","Royal Blue (PMS286)"
"PVSQ","Perfect Line","1 Color 1 Location","P1","3","<img src ="" rubinered.gif "" alt ="" Rubine Red ""  /> Rubine Red (Rubine Red)","Rubine Red (Rubine Red)"
"PVSQ","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 4665tan.gif "" alt ="" Tan ""  /> Tan (PMS4665)","Tan (PMS4665)"
"PVSQ","Perfect Line","1 Color 1 Location","P1","3","<img src ="" 321teal.gif "" alt ="" Teal ""  /> Teal (PMS321)","Teal (PMS321)"
"PVSQ","Perfect Line","1 Color 1 Location","P1","3","<img src ="" pantoneviolet.gif "" alt ="" Violet ""  /> Violet (Pantone Violet)","Violet (Pantone Violet)"
"PVSQ","Perfect Line","1 Color 1 Location","P1","3","<img src ="" warmred.gif "" alt ="" Warm Red ""  /> Warm Red (Warm Red)","Warm Red (Warm Red)"
"PVSQ","Perfect Line","1 Color 1 Location","P1","3","<img src ="" white.gif "" alt ="" White ""  /> White (White)","White (White)"
"PVSQ","Perfect Line","1 Color 1 Location","P1","3","<img src ="" yellow.gif "" alt ="" Yellow ""  /> Yellow (Pantone Yellow)","Yellow (Pantone Yellow)"
"RDTN4GB","The 1919 Candy Company","1 Color 1 Location","PP","3","<img src ="" black.gif "" alt ="" Black ""  /> Black (Pantone Black)","Black (Pantone Black)"
"RDTN4GB","The 1919 Candy Company","1 Color 1 Location","PP","3","<img src ="" brown.gif "" alt ="" Brown ""  /> Brown (PMS469)","Brown (PMS469)"
"RDTN4GB","The 1919 Candy Company","1 Color 1 Location","PP","3","<img src ="" burgundy.gif "" alt ="" Burgundy ""  /> Burgundy (PMS202)","Burgundy (PMS202)"
"RDTN4GB","The 1919 Candy Company","1 Color 1 Location","PP","3","<img src ="" navy.gif "" alt ="" Dark Blue/Navy ""  /> Dark Blue/Navy (PMS281)","Dark Blue/Navy (PMS281)"
"RDTN4GB","The 1919 Candy Company","1 Color 1 Location","PP","3","<img src ="" darkgreen.gif "" alt ="" Dark Green ""  /> Dark Green (PMS349)","Dark Green (PMS349)"
"RDTN4GB","The 1919 Candy Company","1 Color 1 Location","PP","3","<img src ="" gray.gif "" alt ="" Gray ""  /> Gray (PMS430)","Gray (PMS430)"
"RDTN4GB","The 1919 Candy Company","1 Color 1 Location","PP","3","<img src ="" green.gif "" alt ="" Green ""  /> Green (PMS347)","Green (PMS347)"
"RDTN4GB","The 1919 Candy Company","1 Color 1 Location","PP","3","<img src ="" lightblue.gif "" alt ="" Light Blue ""  /> Light Blue (Process Blue)","Light Blue (Process Blue)"
"RDTN4GB","The 1919 Candy Company","1 Color 1 Location","PP","3","<img src ="" mediumblue.gif "" alt ="" Medium Blue ""  /> Medium Blue (Reflex Blue)","Medium Blue (Reflex Blue)"
"RDTN4GB","The 1919 Candy Company","1 Color 1 Location","PP","3","<img src ="" orange.gif "" alt ="" Orange ""  /> Orange (PMS165)","Orange (PMS165)"
"RDTN4GB","The 1919 Candy Company","1 Color 1 Location","PP","3","<img src ="" pink.gif "" alt ="" Pink ""  /> Pink (PMS230)","Pink (PMS230)"
"RDTN4GB","The 1919 Candy Company","1 Color 1 Location","PP","3","<img src ="" purple.gif "" alt ="" Purple ""  /> Purple (PMS266)","Purple (PMS266)"
"RDTN4GB","The 1919 Candy Company","1 Color 1 Location","PP","3","<img src ="" red.gif "" alt ="" Red ""  /> Red (PMS485)","Red (PMS485)"
"RDTN4GB","The 1919 Candy Company","1 Color 1 Location","PP","3","<img src ="" teal.gif "" alt ="" Teal ""  /> Teal (PMS320)","Teal (PMS320)"
"RDTN4GB","The 1919 Candy Company","1 Color 1 Location","PP","3","<img src ="" white.gif "" alt ="" White ""  /> White (White)","White (White)"
