ItemNumber,BrandName,QuantityBreak,CatalogPrice,StandardNetPrice,DiscountCode,AddColorPrice,AddColorNetPrice,AddColorDiscountCode,PriceMethod,PrintMethod,PricingKey,SetupChargeCatalogPrice,NetSetupCharge,SetupChargeDiscountCode,ImprintLocationName
RDTN8SJB,The 1919 Candy Company,100,5.99,3.594,C,,,,4 Color Process Label,See Price Method,4L,50,40,G,Top
RDTN8SJB,The 1919 Candy Company,250,5.74,3.444,C,,,,4 Color Process Label,See Price Method,4L,50,40,G,Top
RDTN8SJB,The 1919 Candy Company,500,5.49,3.294,C,,,,4 Color Process Label,See Price Method,4L,50,40,G,Top
RDTN8SJB,The 1919 Candy Company,1,5.49,3.294,C,,,,4 Color Process Label,Random Sample,RS,,,,Default
RDTN8SK,The 1919 Candy Company,50,6.24,3.744,C,0.25,0.2,G,1 Color 1 Location,See Price Method,PP,50,40,G,Top
RDTN8SK,The 1919 Candy Company,100,5.99,3.594,C,0.25,0.2,G,1 Color 1 Location,See Price Method,PP,50,40,G,Top
RDTN8SK,The 1919 Candy Company,250,5.74,3.444,C,0.25,0.2,G,1 Color 1 Location,See Price Method,PP,50,40,G,Top
RDTN8SK,The 1919 Candy Company,500,5.49,3.294,C,0.25,0.2,G,1 Color 1 Location,See Price Method,PP,50,40,G,Top
RDTN8SK,The 1919 Candy Company,1,5.49,3.294,C,,,,1 Color 1 Location,Random Sample,RS,,,,Default
RDTN8SK,The 1919 Candy Company,50,6.74,4.044,C,,,,4 Color Process,See Price Method,4D,50,40,G,Top
RDTN8SK,The 1919 Candy Company,100,6.49,3.894,C,,,,4 Color Process,See Price Method,4D,50,40,G,Top
RDTN8SK,The 1919 Candy Company,250,6.24,3.744,C,,,,4 Color Process,See Price Method,4D,50,40,G,Top
RDTN8SK,The 1919 Candy Company,500,5.99,3.594,C,,,,4 Color Process,See Price Method,4D,50,40,G,Top
RDTN8SK,The 1919 Candy Company,1,5.99,3.594,C,,,,4 Color Process,Random Sample,RS,,,,Default
RDTN8SK,The 1919 Candy Company,50,6.24,3.744,C,,,,4 Color Process Label,See Price Method,4L,50,40,G,Top
RDTN8SK,The 1919 Candy Company,100,5.99,3.594,C,,,,4 Color Process Label,See Price Method,4L,50,40,G,Top
RDTN8SK,The 1919 Candy Company,250,5.74,3.444,C,,,,4 Color Process Label,See Price Method,4L,50,40,G,Top
RDTN8SK,The 1919 Candy Company,500,5.49,3.294,C,,,,4 Color Process Label,See Price Method,4L,50,40,G,Top
RDTN8SK,The 1919 Candy Company,1,5.49,3.294,C,,,,4 Color Process Label,Random Sample,RS,,,,Default
RDTN8SPM,The 1919 Candy Company,50,4.29,2.574,C,0.25,0.2,G,1 Color 1 Location,See Price Method,PP,50,40,G,Top
RDTN8SPM,The 1919 Candy Company,100,4.19,2.514,C,0.25,0.2,G,1 Color 1 Location,See Price Method,PP,50,40,G,Top
RDTN8SPM,The 1919 Candy Company,250,4.09,2.454,C,0.25,0.2,G,1 Color 1 Location,See Price Method,PP,50,40,G,Top
RDTN8SPM,The 1919 Candy Company,500,3.99,2.394,C,0.25,0.2,G,1 Color 1 Location,See Price Method,PP,50,40,G,Top
RDTN8SPM,The 1919 Candy Company,1,3.99,2.394,C,,,,1 Color 1 Location,Random Sample,RS,,,,Default
RDTN8SPM,The 1919 Candy Company,50,4.79,2.874,C,,,,4 Color Process,See Price Method,4D,50,40,G,Top
RDTN8SPM,The 1919 Candy Company,100,4.69,2.814,C,,,,4 Color Process,See Price Method,4D,50,40,G,Top
RDTN8SPM,The 1919 Candy Company,250,4.59,2.754,C,,,,4 Color Process,See Price Method,4D,50,40,G,Top
RDTN8SPM,The 1919 Candy Company,500,4.49,2.694,C,,,,4 Color Process,See Price Method,4D,50,40,G,Top
RDTN8SPM,The 1919 Candy Company,1,4.49,2.694,C,,,,4 Color Process,Random Sample,RS,,,,Default
RDTN8SPM,The 1919 Candy Company,50,4.29,2.574,C,,,,4 Color Process Label,See Price Method,4L,50,40,G,Top
RDTN8SPM,The 1919 Candy Company,100,4.19,2.514,C,,,,4 Color Process Label,See Price Method,4L,50,40,G,Top
RDTN8SPM,The 1919 Candy Company,250,4.09,2.454,C,,,,4 Color Process Label,See Price Method,4L,50,40,G,Top
RDTN8SPM,The 1919 Candy Company,500,3.99,2.394,C,,,,4 Color Process Label,See Price Method,4L,50,40,G,Top
RDTN8SPM,The 1919 Candy Company,1,3.99,2.394,C,,,,4 Color Process Label,Random Sample,RS,,,,Default
RDTN8SSM,The 1919 Candy Company,50,4.29,2.574,C,0.25,0.2,G,1 Color 1 Location,See Price Method,PP,50,40,G,Top
RDTN8SSM,The 1919 Candy Company,100,4.19,2.514,C,0.25,0.2,G,1 Color 1 Location,See Price Method,PP,50,40,G,Top
RDTN8SSM,The 1919 Candy Company,250,4.09,2.454,C,0.25,0.2,G,1 Color 1 Location,See Price Method,PP,50,40,G,Top
RDTN8SSM,The 1919 Candy Company,500,3.99,2.394,C,0.25,0.2,G,1 Color 1 Location,See Price Method,PP,50,40,G,Top
RDTN8SSM,The 1919 Candy Company,1,3.99,2.394,C,,,,1 Color 1 Location,Random Sample,RS,,,,Default
RDTN8SSM,The 1919 Candy Company,50,4.79,2.874,C,,,,4 Color Process,See Price Method,4D,50,40,G,Top
RDTN8SSM,The 1919 Candy Company,100,4.69,2.814,C,,,,4 Color Process,See Price Method,4D,50,40,G,Top
RDTN8SSM,The 1919 Candy Company,250,4.59,2.754,C,,,,4 Color Process,See Price Method,4D,50,40,G,Top
RDTN8SSM,The 1919 Candy Company,500,4.49,2.694,C,,,,4 Color Process,See Price Method,4D,50,40,G,Top
RDTN8SSM,The 1919 Candy Company,1,4.49,2.694,C,,,,4 Color Process,Random Sample,RS,,,,Default
RDTN8SSM,The 1919 Candy Company,50,4.29,2.574,C,,,,4 Color Process Label,See Price Method,4L,50,40,G,Top
RDTN8SSM,The 1919 Candy Company,100,4.19,2.514,C,,,,4 Color Process Label,See Price Method,4L,50,40,G,Top
RDTN8SSM,The 1919 Candy Company,250,4.09,2.454,C,,,,4 Color Process Label,See Price Method,4L,50,40,G,Top
RDTN8SSM,The 1919 Candy Company,500,3.99,2.394,C,,,,4 Color Process Label,See Price Method,4L,50,40,G,Top
RDTN8SSM,The 1919 Candy Company,1,3.99,2.394,C,,,,4 Color Process Label,Random Sample,RS,,,,Default
RDTN8TR,The 1919 Candy Company,50,4.39,2.634,C,0.25,0.2,G,1 Color 1 Location,See Price Method,PP,50,40,G,Top
RDTN8TR,The 1919 Candy Company,100,4.29,2.574,C,0.25,0.2,G,1 Color 1 Location,See Price Method,PP,50,40,G,Top
RDTN8TR,The 1919 Candy Company,250,4.19,2.514,C,0.25,0.2,G,1 Color 1 Location,See Price Method,PP,50,40,G,Top
RDTN8TR,The 1919 Candy Company,500,4.09,2.454,C,0.25,0.2,G,1 Color 1 Location,See Price Method,PP,50,40,G,Top
RDTN8TR,The 1919 Candy Company,1,4.09,2.454,C,,,,1 Color 1 Location,Random Sample,RS,,,,Default
RDTN8TR,The 1919 Candy Company,50,4.89,2.934,C,,,,4 Color Process,See Price Method,4D,50,40,G,Top
RDTN8TR,The 1919 Candy Company,100,4.79,2.874,C,,,,4 Color Process,See Price Method,4D,50,40,G,Top
RDTN8TR,The 1919 Candy Company,250,4.69,2.814,C,,,,4 Color Process,See Price Method,4D,50,40,G,Top
RDTN8TR,The 1919 Candy Company,500,4.59,2.754,C,,,,4 Color Process,See Price Method,4D,50,40,G,Top
RDTN8TR,The 1919 Candy Company,1,4.59,2.754,C,,,,4 Color Process,Random Sample,RS,,,,Default
RDTN8TR,The 1919 Candy Company,50,4.39,2.634,C,,,,4 Color Process Label,See Price Method,4L,50,40,G,Top
RDTN8TR,The 1919 Candy Company,100,4.29,2.574,C,,,,4 Color Process Label,See Price Method,4L,50,40,G,Top
RDTN8TR,The 1919 Candy Company,250,4.19,2.514,C,,,,4 Color Process Label,See Price Method,4L,50,40,G,Top
RDTN8TR,The 1919 Candy Company,500,4.09,2.454,C,,,,4 Color Process Label,See Price Method,4L,50,40,G,Top
RDTN8TR,The 1919 Candy Company,1,4.09,2.454,C,,,,4 Color Process Label,Random Sample,RS,,,,Default
RL10,Perfect Line,250,1.84,1.104,C,0.2,0.16,G,1 Color 1 Location,See Price Method,P3,50,40,G,Front
RL10,Perfect Line,500,1.74,1.044,C,0.2,0.16,G,1 Color 1 Location,See Price Method,P3,50,40,G,Front
RL10,Perfect Line,1000,1.69,1.014,C,0.2,0.16,G,1 Color 1 Location,See Price Method,P3,50,40,G,Front
RL10,Perfect Line,1500,1.64,0.984,C,0.2,0.16,G,1 Color 1 Location,See Price Method,P3,50,40,G,Front
RL10,Perfect Line,2500,1.59,0.954,C,0.2,0.16,G,1 Color 1 Location,See Price Method,P3,50,40,G,Front
RL10,Perfect Line,1,1.59,0.001,C,,,,1 Color 1 Location,Random Sample,RS,,,,Default
RL20,Perfect Line,250,1.69,1.014,C,0.2,0.16,G,1 Color 1 Location,See Price Method,P3,50,40,G,Front
RL20,Perfect Line,500,1.64,0.984,C,0.2,0.16,G,1 Color 1 Location,See Price Method,P3,50,40,G,Front
RL20,Perfect Line,1000,1.59,0.954,C,0.2,0.16,G,1 Color 1 Location,See Price Method,P3,50,40,G,Front
RL20,Perfect Line,1500,1.54,0.924,C,0.2,0.16,G,1 Color 1 Location,See Price Method,P3,50,40,G,Front
RL20,Perfect Line,2500,1.49,0.894,C,0.2,0.16,G,1 Color 1 Location,See Price Method,P3,50,40,G,Front
RL20,Perfect Line,1,1.49,0.001,C,,,,1 Color 1 Location,Random Sample,RS,,,,Default
RL30,Perfect Line,250,1.29,0.774,C,0.2,0.16,G,1 Color 1 Location,See Price Method,P3,50,40,G,Front
RL30,Perfect Line,500,1.24,0.744,C,0.2,0.16,G,1 Color 1 Location,See Price Method,P3,50,40,G,Front
RL30,Perfect Line,1000,1.19,0.714,C,0.2,0.16,G,1 Color 1 Location,See Price Method,P3,50,40,G,Front
RL30,Perfect Line,1500,1.14,0.684,C,0.2,0.16,G,1 Color 1 Location,See Price Method,P3,50,40,G,Front
RL30,Perfect Line,2500,1.09,0.654,C,0.2,0.16,G,1 Color 1 Location,See Price Method,P3,50,40,G,Front
RL30,Perfect Line,1,1.09,0.001,C,,,,1 Color 1 Location,Random Sample,RS,,,,Default
RM03,Magnet LLC,500,0.75,0.45,C,,,,12P Thickness,4 Color,12P,,,,Front
RM03,Magnet LLC,1000,0.57,0.342,C,,,,12P Thickness,4 Color,12P,,,,Front
RM03,Magnet LLC,1500,0.42,0.252,C,,,,12P Thickness,4 Color,12P,,,,Front
RM03,Magnet LLC,2500,0.32,0.192,C,,,,12P Thickness,4 Color,12P,,,,Front
RM03,Magnet LLC,5000,0.25,0.15,C,,,,12P Thickness,4 Color,12P,,,,Front
RM03,Magnet LLC,10000,0.19,0.114,C,,,,12P Thickness,4 Color,12P,,,,Front
RM03,Magnet LLC,1,0.19,0.001,C,,,,12P Thickness,Random Sample,RS,,,,Side 1
RM04,Magnet LLC,500,0.67,0.402,C,,,,12P Thickness,4 Color,12P,,,,Front
RM04,Magnet LLC,1000,0.5,0.3,C,,,,12P Thickness,4 Color,12P,,,,Front
RM04,Magnet LLC,1500,0.36,0.216,C,,,,12P Thickness,4 Color,12P,,,,Front
RM04,Magnet LLC,2500,0.26,0.156,C,,,,12P Thickness,4 Color,12P,,,,Front
RM04,Magnet LLC,5000,0.2,0.12,C,,,,12P Thickness,4 Color,12P,,,,Front
RM04,Magnet LLC,10000,0.17,0.102,C,,,,12P Thickness,4 Color,12P,,,,Front
RM04,Magnet LLC,1,0.17,0.001,C,,,,12P Thickness,Random Sample,RS,,,,Side 1
RM05,Magnet LLC,250,1.29,0.774,C,,,,12P Thickness,4 Color,12P,,,,Front
RM05,Magnet LLC,500,0.79,0.474,C,,,,12P Thickness,4 Color,12P,,,,Front
RM05,Magnet LLC,1000,0.59,0.354,C,,,,12P Thickness,4 Color,12P,,,,Front
RM05,Magnet LLC,2500,0.42,0.252,C,,,,12P Thickness,4 Color,12P,,,,Front
RM05,Magnet LLC,1,0.42,0.001,C,,,,12P Thickness,Random Sample,RS,,,,Side 1
RP01,Magnet LLC,500,0.53,0.318,C,,,,.020 Thickness,4 Color,20,,,,Front
RP01,Magnet LLC,1000,0.31,0.186,C,,,,.020 Thickness,4 Color,20,,,,Front
RP01,Magnet LLC,2500,0.23,0.138,C,,,,.020 Thickness,4 Color,20,,,,Front
RP01,Magnet LLC,5000,0.2,0.12,C,,,,.020 Thickness,4 Color,20,,,,Front
RP01,Magnet LLC,10000,0.17,0.102,C,,,,.020 Thickness,4 Color,20,,,,Front
RP01,Magnet LLC,1,0.17,0.001,C,,,,.020 Thickness,Random Sample,RS,,,,Side 1
RP02,Magnet LLC,500,0.59,0.354,C,,,,.020 Thickness,4 Color,20,,,,Front
RP02,Magnet LLC,1000,0.39,0.234,C,,,,.020 Thickness,4 Color,20,,,,Front
RP02,Magnet LLC,2500,0.35,0.21,C,,,,.020 Thickness,4 Color,20,,,,Front
RP02,Magnet LLC,5000,0.33,0.198,C,,,,.020 Thickness,4 Color,20,,,,Front
RP02,Magnet LLC,1,0.33,0.001,C,,,,.020 Thickness,Random Sample,RS,,,,Side 1
RP03,Magnet LLC,500,0.68,0.408,C,,,,.020 Thickness,4 Color,20,,,,Front
RP03,Magnet LLC,1000,0.58,0.348,C,,,,.020 Thickness,4 Color,20,,,,Front
RP03,Magnet LLC,2500,0.51,0.306,C,,,,.020 Thickness,4 Color,20,,,,Front
RP03,Magnet LLC,5000,0.49,0.294,C,,,,.020 Thickness,4 Color,20,,,,Front
RP03,Magnet LLC,10000,0.46,0.276,C,,,,.020 Thickness,4 Color,20,,,,Front
RP03,Magnet LLC,1,0.46,0.001,C,,,,.020 Thickness,Random Sample,RS,,,,Side 1
RP04,Magnet LLC,500,1.56,0.936,C,,,,12R Thickness,4 Color,12R,,,,Front
RP04,Magnet LLC,1000,1.14,0.684,C,,,,12R Thickness,4 Color,12R,,,,Front
RP04,Magnet LLC,2500,0.94,0.564,C,,,,12R Thickness,4 Color,12R,,,,Front
RP04,Magnet LLC,5000,0.82,0.492,C,,,,12R Thickness,4 Color,12R,,,,Front
RP04,Magnet LLC,1,0.74,0.001,C,,,,12R Thickness,Random Sample,RS,,,,Side 1
RP05,Magnet LLC,500,0.3,0.18,C,,,,.020 Thickness,4 Color,20,,,,Front
RP05,Magnet LLC,1000,0.24,0.144,C,,,,.020 Thickness,4 Color,20,,,,Front
RP05,Magnet LLC,2500,0.19,0.114,C,,,,.020 Thickness,4 Color,20,,,,Front
RP05,Magnet LLC,5000,0.17,0.102,C,,,,.020 Thickness,4 Color,20,,,,Front
RP05,Magnet LLC,10000,0.15,0.09,C,,,,.020 Thickness,4 Color,20,,,,Front
RP05,Magnet LLC,1,0.15,0,C,,,,.020 Thickness,Random Sample,RS,,,,Side 1
RP06,Magnet LLC,500,0.53,0.318,C,,,,.020 Thickness,4 Color,20,,,,Front
RP06,Magnet LLC,1000,0.31,0.186,C,,,,.020 Thickness,4 Color,20,,,,Front
RP06,Magnet LLC,2500,0.23,0.138,C,,,,.020 Thickness,4 Color,20,,,,Front
RP06,Magnet LLC,5000,0.2,0.12,C,,,,.020 Thickness,4 Color,20,,,,Front
RP06,Magnet LLC,10000,0.17,0.102,C,,,,.020 Thickness,4 Color,20,,,,Front
RP06,Magnet LLC,1,0.17,0.001,C,,,,.020 Thickness,Random Sample,RS,,,,Side 1
RP500,Perfect Line,250,1.59,0.954,C,0.3,0.24,G,1 Color 1 Location,See Price Method,P1,50,40,G,Front
RP500,Perfect Line,500,1.49,0.894,C,0.3,0.24,G,1 Color 1 Location,See Price Method,P1,50,40,G,Front
RP500,Perfect Line,750,1.39,0.834,C,0.3,0.24,G,1 Color 1 Location,See Price Method,P1,50,40,G,Front
RP500,Perfect Line,1000,1.29,0.774,C,0.3,0.24,G,1 Color 1 Location,See Price Method,P1,50,40,G,Front
RP500,Perfect Line,1500,1.24,0.744,C,0.3,0.24,G,1 Color 1 Location,See Price Method,P1,50,40,G,Front
RP500,Perfect Line,1,1.24,0.001,C,,,,1 Color 1 Location,Random Sample,RS,,,,Default
RT100,Perfect Line,250,1.09,0.654,C,0.12,0.096,G,12G Thickness,1 Color 1 Location,12G,50,40,G,Front
RT100,Perfect Line,500,0.94,0.564,C,0.12,0.096,G,12G Thickness,1 Color 1 Location,12G,50,40,G,Front
RT100,Perfect Line,1000,0.84,0.504,C,0.12,0.096,G,12G Thickness,1 Color 1 Location,12G,50,40,G,Front
RT100,Perfect Line,2500,0.74,0.444,C,0.12,0.096,G,12G Thickness,1 Color 1 Location,12G,50,40,G,Front
RT100,Perfect Line,5000,0.64,0.384,C,0.12,0.096,G,12G Thickness,1 Color 1 Location,12G,50,40,G,Front
RT100,Perfect Line,1,0.64,0.001,C,,,,12G Thickness,Random Sample,RS,,,,Side 1
S102,Magnet LLC,250,0.55,0.33,C,,,,.020 Thickness,4 Color,20,,,,Front
S102,Magnet LLC,500,0.35,0.21,C,,,,.020 Thickness,4 Color,20,,,,Front
S102,Magnet LLC,1000,0.22,0.132,C,,,,.020 Thickness,4 Color,20,,,,Front
S102,Magnet LLC,2500,0.15,0.09,C,,,,.020 Thickness,4 Color,20,,,,Front
S102,Magnet LLC,5000,0.12,0.072,C,,,,.020 Thickness,4 Color,20,,,,Front
S102,Magnet LLC,10000,0.09,0.054,C,,,,.020 Thickness,4 Color,20,,,,Front
S102,Magnet LLC,1,0.09,0,C,,,,.020 Thickness,Random Sample,RS,,,,Side 1
S102,Magnet LLC,250,0.61,0.366,C,,,,.030 Thickness,4 Color,30,,,,Front
S102,Magnet LLC,500,0.41,0.246,C,,,,.030 Thickness,4 Color,30,,,,Front
S102,Magnet LLC,1000,0.28,0.168,C,,,,.030 Thickness,4 Color,30,,,,Front
S102,Magnet LLC,2500,0.21,0.126,C,,,,.030 Thickness,4 Color,30,,,,Front
S102,Magnet LLC,5000,0.18,0.108,C,,,,.030 Thickness,4 Color,30,,,,Front
S102,Magnet LLC,10000,0.15,0.09,C,,,,.030 Thickness,4 Color,30,,,,Front
S102,Magnet LLC,1,0.15,0,C,,,,.030 Thickness,Random Sample,RS,,,,Side 1
S104,Magnet LLC,250,0.55,0.33,C,,,,.020 Thickness,4 Color,20,,,,Front
S104,Magnet LLC,500,0.35,0.21,C,,,,.020 Thickness,4 Color,20,,,,Front
S104,Magnet LLC,1000,0.22,0.132,C,,,,.020 Thickness,4 Color,20,,,,Front
S104,Magnet LLC,2500,0.15,0.09,C,,,,.020 Thickness,4 Color,20,,,,Front
S104,Magnet LLC,5000,0.12,0.072,C,,,,.020 Thickness,4 Color,20,,,,Front
S104,Magnet LLC,10000,0.09,0.054,C,,,,.020 Thickness,4 Color,20,,,,Front
S104,Magnet LLC,1,0.09,0,C,,,,.020 Thickness,Random Sample,RS,,,,Side 1
S104,Magnet LLC,250,0.61,0.366,C,,,,.030 Thickness,4 Color,30,,,,Front
S104,Magnet LLC,500,0.41,0.246,C,,,,.030 Thickness,4 Color,30,,,,Front
S104,Magnet LLC,1000,0.28,0.168,C,,,,.030 Thickness,4 Color,30,,,,Front
S104,Magnet LLC,2500,0.21,0.126,C,,,,.030 Thickness,4 Color,30,,,,Front
S104,Magnet LLC,5000,0.18,0.108,C,,,,.030 Thickness,4 Color,30,,,,Front
S104,Magnet LLC,10000,0.15,0.09,C,,,,.030 Thickness,4 Color,30,,,,Front
S104,Magnet LLC,1,0.15,0,C,,,,.030 Thickness,Random Sample,RS,,,,Side 1
S107,Magnet LLC,250,0.55,0.33,C,,,,.020 Thickness,4 Color,20,,,,Front
S107,Magnet LLC,500,0.35,0.21,C,,,,.020 Thickness,4 Color,20,,,,Front
S107,Magnet LLC,1000,0.22,0.132,C,,,,.020 Thickness,4 Color,20,,,,Front
S107,Magnet LLC,2500,0.15,0.09,C,,,,.020 Thickness,4 Color,20,,,,Front
S107,Magnet LLC,5000,0.12,0.072,C,,,,.020 Thickness,4 Color,20,,,,Front
S107,Magnet LLC,10000,0.09,0.054,C,,,,.020 Thickness,4 Color,20,,,,Front
S107,Magnet LLC,1,0.09,0,C,,,,.020 Thickness,Random Sample,RS,,,,Side 1
S107,Magnet LLC,250,0.61,0.366,C,,,,.030 Thickness,4 Color,30,,,,Front
S107,Magnet LLC,500,0.41,0.246,C,,,,.030 Thickness,4 Color,30,,,,Front
S107,Magnet LLC,1000,0.28,0.168,C,,,,.030 Thickness,4 Color,30,,,,Front
S107,Magnet LLC,2500,0.21,0.126,C,,,,.030 Thickness,4 Color,30,,,,Front
S107,Magnet LLC,5000,0.18,0.108,C,,,,.030 Thickness,4 Color,30,,,,Front
S107,Magnet LLC,10000,0.15,0.09,C,,,,.030 Thickness,4 Color,30,,,,Front
S107,Magnet LLC,1,0.15,0,C,,,,.030 Thickness,Random Sample,RS,,,,Side 1
S108,Magnet LLC,250,0.62,0.372,C,,,,.020 Thickness,4 Color,20,,,,Front
S108,Magnet LLC,500,0.42,0.252,C,,,,.020 Thickness,4 Color,20,,,,Front
S108,Magnet LLC,1000,0.25,0.15,C,,,,.020 Thickness,4 Color,20,,,,Front
S108,Magnet LLC,2500,0.18,0.108,C,,,,.020 Thickness,4 Color,20,,,,Front
S108,Magnet LLC,5000,0.14,0.084,C,,,,.020 Thickness,4 Color,20,,,,Front
S108,Magnet LLC,10000,0.1,0.06,C,,,,.020 Thickness,4 Color,20,,,,Front
S108,Magnet LLC,1,0.1,0,C,,,,.020 Thickness,Random Sample,RS,,,,Side 1
S108,Magnet LLC,250,0.68,0.408,C,,,,.030 Thickness,4 Color,30,,,,Front
S108,Magnet LLC,500,0.48,0.288,C,,,,.030 Thickness,4 Color,30,,,,Front
S108,Magnet LLC,1000,0.31,0.186,C,,,,.030 Thickness,4 Color,30,,,,Front
S108,Magnet LLC,2500,0.24,0.144,C,,,,.030 Thickness,4 Color,30,,,,Front
S108,Magnet LLC,5000,0.2,0.12,C,,,,.030 Thickness,4 Color,30,,,,Front
S108,Magnet LLC,10000,0.16,0.096,C,,,,.030 Thickness,4 Color,30,,,,Front
S108,Magnet LLC,1,0.16,0,C,,,,.030 Thickness,Random Sample,RS,,,,Side 1
S110,Magnet LLC,250,0.55,0.33,C,,,,.020 Thickness,4 Color,20,,,,Front
S110,Magnet LLC,500,0.35,0.21,C,,,,.020 Thickness,4 Color,20,,,,Front
S110,Magnet LLC,1000,0.22,0.132,C,,,,.020 Thickness,4 Color,20,,,,Front
S110,Magnet LLC,2500,0.15,0.09,C,,,,.020 Thickness,4 Color,20,,,,Front
S110,Magnet LLC,5000,0.12,0.072,C,,,,.020 Thickness,4 Color,20,,,,Front
S110,Magnet LLC,10000,0.09,0.054,C,,,,.020 Thickness,4 Color,20,,,,Front
S110,Magnet LLC,1,0.09,0,C,,,,.020 Thickness,Random Sample,RS,,,,Side 1
S110,Magnet LLC,500,0.35,0.21,C,,,,.025 Thickness,4 Color,25,,,,Front
S110,Magnet LLC,1000,0.22,0.132,C,,,,.025 Thickness,4 Color,25,,,,Front
S110,Magnet LLC,2500,0.15,0.09,C,,,,.025 Thickness,4 Color,25,,,,Front
S110,Magnet LLC,5000,0.12,0.072,C,,,,.025 Thickness,4 Color,25,,,,Front
S110,Magnet LLC,10000,0.09,0.054,C,,,,.025 Thickness,4 Color,25,,,,Front
S110,Magnet LLC,1,0.09,0,C,,,,.025 Thickness,Random Sample,RS,,,,Side 1
S110,Magnet LLC,250,0.61,0.366,C,,,,.030 Thickness,4 Color,30,,,,Front
S110,Magnet LLC,500,0.41,0.246,C,,,,.030 Thickness,4 Color,30,,,,Front
S110,Magnet LLC,1000,0.28,0.168,C,,,,.030 Thickness,4 Color,30,,,,Front
S110,Magnet LLC,2500,0.21,0.126,C,,,,.030 Thickness,4 Color,30,,,,Front
S110,Magnet LLC,5000,0.18,0.108,C,,,,.030 Thickness,4 Color,30,,,,Front
S110,Magnet LLC,10000,0.15,0.09,C,,,,.030 Thickness,4 Color,30,,,,Front
S110,Magnet LLC,1,0.15,0,C,,,,.030 Thickness,Random Sample,RS,,,,Side 1
S1101CT,The 1919 Candy Company,100,3.19,1.914,C,,,,.020 Thickness,4 Color,20,50,40,G,1-Sided Imprint
S1101CT,The 1919 Candy Company,250,3.09,1.854,C,,,,.020 Thickness,4 Color,20,50,40,G,1-Sided Imprint
S1101CT,The 1919 Candy Company,500,2.99,1.794,C,,,,.020 Thickness,4 Color,20,50,40,G,1-Sided Imprint
S1101CT,The 1919 Candy Company,1000,2.89,1.734,C,,,,.020 Thickness,4 Color,20,50,40,G,1-Sided Imprint
S1101CT,The 1919 Candy Company,1,2.89,1.734,C,,,,.020 Thickness,Random Sample,RS,,,,Side 1
S1101JB,The 1919 Candy Company,250,2.04,1.224,C,,,,.020 Thickness,4 Color,20,50,40,G,1-Sided Imprint
S1101JB,The 1919 Candy Company,500,1.94,1.164,C,,,,.020 Thickness,4 Color,20,50,40,G,1-Sided Imprint
S1101JB,The 1919 Candy Company,1000,1.84,1.104,C,,,,.020 Thickness,4 Color,20,50,40,G,1-Sided Imprint
S1101JB,The 1919 Candy Company,2500,1.74,1.044,C,,,,.020 Thickness,4 Color,20,50,40,G,1-Sided Imprint
S1101JB,The 1919 Candy Company,1,1.74,1.044,C,,,,.020 Thickness,Random Sample,RS,,,,Side 1
S1101MM,The 1919 Candy Company,250,1.74,1.044,C,,,,.020 Thickness,4 Color,20,50,40,G,1-Sided Imprint
S1101MM,The 1919 Candy Company,500,1.64,0.984,C,,,,.020 Thickness,4 Color,20,50,40,G,1-Sided Imprint
S1101MM,The 1919 Candy Company,1000,1.54,0.924,C,,,,.020 Thickness,4 Color,20,50,40,G,1-Sided Imprint
S1101MM,The 1919 Candy Company,2500,1.44,0.864,C,,,,.020 Thickness,4 Color,20,50,40,G,1-Sided Imprint
S1101MM,The 1919 Candy Company,1,1.44,0.864,C,,,,.020 Thickness,Random Sample,RS,,,,Side 1
S1101SK,The 1919 Candy Company,250,1.49,0.894,C,,,,.020 Thickness,4 Color,20,50,40,G,1-Sided Imprint
S1101SK,The 1919 Candy Company,500,1.39,0.834,C,,,,.020 Thickness,4 Color,20,50,40,G,1-Sided Imprint
S1101SK,The 1919 Candy Company,1000,1.29,0.774,C,,,,.020 Thickness,4 Color,20,50,40,G,1-Sided Imprint
S1101SK,The 1919 Candy Company,2500,1.19,0.714,C,,,,.020 Thickness,4 Color,20,50,40,G,1-Sided Imprint
S1101SK,The 1919 Candy Company,1,1.19,0.714,C,,,,.020 Thickness,Random Sample,RS,,,,Side 1
S1102BN,The 1919 Candy Company,100,2.29,1.374,C,,,,.020 Thickness,4 Color,20,50,40,G,1-Sided Imprint
S1102BN,The 1919 Candy Company,250,2.19,1.314,C,,,,.020 Thickness,4 Color,20,50,40,G,1-Sided Imprint
S1102BN,The 1919 Candy Company,500,2.09,1.254,C,,,,.020 Thickness,4 Color,20,50,40,G,1-Sided Imprint
S1102BN,The 1919 Candy Company,1000,1.99,1.194,C,,,,.020 Thickness,4 Color,20,50,40,G,1-Sided Imprint
S1102BN,The 1919 Candy Company,1,1.99,1.194,C,,,,.020 Thickness,Random Sample,RS,,,,Side 1
S1104MXCCA,The 1919 Candy Company,100,4.89,2.934,C,,,,.020 Thickness,4 Color,20,50,40,G,1-Sided Imprint
S1104MXCCA,The 1919 Candy Company,250,4.79,2.874,C,,,,.020 Thickness,4 Color,20,50,40,G,1-Sided Imprint
S1104MXCCA,The 1919 Candy Company,500,4.69,2.814,C,,,,.020 Thickness,4 Color,20,50,40,G,1-Sided Imprint
S1104MXCCA,The 1919 Candy Company,1000,4.59,2.754,C,,,,.020 Thickness,4 Color,20,50,40,G,1-Sided Imprint
